LECROYHDO6104,18334,Waveform
Segments,1,SegmentSize,100002
Segment,TrigTime,TimeSinceSegment1
#1,16-Feb-2016 09:34:07,0                 
Time,Ampl
-0.99482459,-0.438
-0.99480459,-0.434
-0.99478459,-0.428
-0.99476459,-0.431
-0.99474459,-0.428
-0.99472459,-0.427
-0.99470459,-0.427
-0.99468459,-0.431
-0.99466459,-0.427
-0.99464459,-0.434
-0.99462459,-0.431
-0.99460459,-0.428
-0.99458459,-0.428
-0.99456459,-0.423
-0.99454459,-0.43
-0.99452459,-0.431
-0.99450459,-0.437
-0.99448459,-0.432
-0.99446459,-0.433
-0.99444459,-0.434
-0.99442459,-0.432
-0.99440459,-0.432
-0.99438459,-0.44
-0.99436459,-0.441
-0.99434459,-0.43
-0.99432459,-0.431
-0.99430459,-0.432
-0.99428459,-0.439
-0.99426459,-0.437
-0.99424459,-0.438
-0.99422459,-0.438
-0.99420459,-0.436
-0.99418459,-0.442
-0.99416459,-0.439
-0.99414459,-0.44
-0.99412459,-0.439
-0.99410459,-0.441
-0.99408459,-0.445
-0.99406459,-0.445
-0.99404459,-0.44
-0.99402459,-0.442
-0.99400459,-0.443
-0.99398459,-0.43
-0.99396459,-0.444
-0.99394459,-0.434
-0.99392459,-0.434
-0.99390459,-0.437
-0.99388459,-0.437
-0.99386459,-0.438
-0.99384459,-0.431
-0.99382459,-0.438
-0.99380459,-0.432
-0.99378459,-0.428
-0.99376459,-0.431
-0.99374459,-0.435
-0.99372459,-0.435
-0.99370459,-0.434
-0.99368459,-0.438
-0.99366459,-0.434
-0.99364459,-0.437
-0.99362459,-0.445
-0.99360459,-0.443
-0.99358459,-0.439
-0.99356459,-0.451
-0.99354459,-0.441
-0.99352459,-0.441
-0.99350459,-0.444
-0.99348459,-0.434
-0.99346459,-0.445
-0.99344459,-0.448
-0.99342459,-0.445
-0.99340459,-0.449
-0.99338459,-0.455
-0.99336459,-0.452
-0.99334459,-0.445
-0.99332459,-0.454
-0.99330459,-0.445
-0.99328459,-0.442
-0.99326459,-0.452
-0.99324459,-0.447
-0.99322459,-0.443
-0.99320459,-0.449
-0.99318459,-0.449
-0.99316459,-0.444
-0.99314459,-0.446
-0.99312459,-0.452
-0.99310459,-0.446
-0.99308459,-0.45
-0.99306459,-0.449
-0.99304459,-0.446
-0.99302459,-0.445
-0.99300459,-0.445
-0.99298459,-0.453
-0.99296459,-0.45
-0.99294459,-0.447
-0.99292459,-0.449
-0.99290459,-0.451
-0.99288459,-0.451
-0.99286459,-0.454
-0.99284459,-0.452
-0.99282459,-0.445
-0.99280459,-0.455
-0.99278459,-0.453
-0.99276459,-0.452
-0.99274459,-0.448
-0.99272459,-0.45
-0.99270459,-0.45
-0.99268459,-0.455
-0.99266459,-0.459
-0.99264459,-0.455
-0.99262459,-0.458
-0.99260459,-0.46
-0.99258459,-0.458
-0.99256459,-0.457
-0.99254459,-0.464
-0.99252459,-0.465
-0.99250459,-0.47
-0.99248459,-0.471
-0.99246459,-0.476
-0.99244459,-0.472
-0.99242459,-0.473
-0.99240459,-0.473
-0.99238459,-0.475
-0.99236459,-0.479
-0.99234459,-0.486
-0.99232459,-0.48
-0.99230459,-0.477
-0.99228459,-0.486
-0.99226459,-0.48
-0.99224459,-0.483
-0.99222459,-0.485
-0.99220459,-0.486
-0.99218459,-0.489
-0.99216459,-0.489
-0.99214459,-0.49
-0.99212459,-0.483
-0.99210459,-0.49
-0.99208459,-0.494
-0.99206459,-0.495
-0.99204459,-0.494
-0.99202459,-0.493
-0.99200459,-0.499
-0.99198459,-0.501
-0.99196459,-0.506
-0.99194459,-0.5
-0.99192459,-0.508
-0.99190459,-0.506
-0.99188459,-0.508
-0.99186459,-0.508
-0.99184459,-0.501
-0.99182459,-0.507
-0.99180459,-0.503
-0.99178459,-0.5
-0.99176459,-0.508
-0.99174459,-0.502
-0.99172459,-0.509
-0.99170459,-0.505
-0.99168459,-0.504
-0.99166459,-0.499
-0.99164459,-0.499
-0.99162459,-0.504
-0.99160459,-0.509
-0.99158459,-0.507
-0.99156459,-0.509
-0.99154459,-0.512
-0.99152459,-0.506
-0.99150459,-0.515
-0.99148459,-0.516
-0.99146459,-0.518
-0.99144459,-0.514
-0.99142459,-0.514
-0.99140459,-0.516
-0.99138459,-0.517
-0.99136459,-0.517
-0.99134459,-0.522
-0.99132459,-0.521
-0.99130459,-0.515
-0.99128459,-0.52
-0.99126459,-0.522
-0.99124459,-0.52
-0.99122459,-0.517
-0.99120459,-0.524
-0.99118459,-0.526
-0.99116459,-0.529
-0.99114459,-0.519
-0.99112459,-0.525
-0.99110459,-0.521
-0.99108459,-0.524
-0.99106459,-0.525
-0.99104459,-0.52
-0.99102459,-0.519
-0.99100459,-0.523
-0.99098459,-0.523
-0.99096459,-0.519
-0.99094459,-0.522
-0.99092459,-0.515
-0.99090459,-0.522
-0.99088459,-0.523
-0.99086459,-0.532
-0.99084459,-0.524
-0.99082459,-0.523
-0.99080459,-0.525
-0.99078459,-0.524
-0.99076459,-0.525
-0.99074459,-0.523
-0.99072459,-0.528
-0.99070459,-0.531
-0.99068459,-0.529
-0.99066459,-0.532
-0.99064459,-0.53
-0.99062459,-0.534
-0.99060459,-0.535
-0.99058459,-0.54
-0.99056459,-0.542
-0.99054459,-0.549
-0.99052459,-0.545
-0.99050459,-0.542
-0.99048459,-0.548
-0.99046459,-0.551
-0.99044459,-0.559
-0.99042459,-0.553
-0.99040459,-0.557
-0.99038459,-0.559
-0.99036459,-0.562
-0.99034459,-0.563
-0.99032459,-0.562
-0.99030459,-0.564
-0.99028459,-0.57
-0.99026459,-0.562
-0.99024459,-0.565
-0.99022459,-0.568
-0.99020459,-0.568
-0.99018459,-0.569
-0.99016459,-0.561
-0.99014459,-0.567
-0.99012459,-0.565
-0.99010459,-0.565
-0.99008459,-0.568
-0.99006459,-0.57
-0.99004459,-0.566
-0.99002459,-0.572
-0.99000459,-0.572
-0.98998459,-0.574
-0.98996459,-0.576
-0.98994459,-0.574
-0.98992459,-0.569
-0.98990459,-0.578
-0.98988459,-0.578
-0.98986459,-0.581
-0.98984459,-0.575
-0.98982459,-0.586
-0.98980459,-0.582
-0.98978459,-0.581
-0.98976459,-0.581
-0.98974459,-0.584
-0.98972459,-0.588
-0.98970459,-0.585
-0.98968459,-0.589
-0.98966459,-0.589
-0.98964459,-0.585
-0.98962459,-0.585
-0.98960459,-0.591
-0.98958459,-0.584
-0.98956459,-0.59
-0.98954459,-0.588
-0.98952459,-0.585
-0.98950459,-0.587
-0.98948459,-0.586
-0.98946459,-0.585
-0.98944459,-0.585
-0.98942459,-0.583
-0.98940459,-0.58
-0.98938459,-0.574
-0.98936459,-0.58
-0.98934459,-0.575
-0.98932459,-0.572
-0.98930459,-0.576
-0.98928459,-0.571
-0.98926459,-0.572
-0.98924459,-0.577
-0.98922459,-0.571
-0.98920459,-0.56
-0.98918459,-0.57
-0.98916459,-0.569
-0.98914459,-0.571
-0.98912459,-0.573
-0.98910459,-0.566
-0.98908459,-0.563
-0.98906459,-0.564
-0.98904459,-0.566
-0.98902459,-0.565
-0.98900459,-0.567
-0.98898459,-0.563
-0.98896459,-0.565
-0.98894459,-0.558
-0.98892459,-0.56
-0.98890459,-0.56
-0.98888459,-0.553
-0.98886459,-0.563
-0.98884459,-0.558
-0.98882459,-0.557
-0.98880459,-0.556
-0.98878459,-0.555
-0.98876459,-0.553
-0.98874459,-0.555
-0.98872459,-0.554
-0.98870459,-0.553
-0.98868459,-0.55
-0.98866459,-0.553
-0.98864459,-0.553
-0.98862459,-0.558
-0.98860459,-0.554
-0.98858459,-0.549
-0.98856459,-0.555
-0.98854459,-0.55
-0.98852459,-0.559
-0.98850459,-0.558
-0.98848459,-0.553
-0.98846459,-0.555
-0.98844459,-0.559
-0.98842459,-0.559
-0.98840459,-0.561
-0.98838459,-0.557
-0.98836459,-0.556
-0.98834459,-0.555
-0.98832459,-0.564
-0.98830459,-0.558
-0.98828459,-0.562
-0.98826459,-0.564
-0.98824459,-0.571
-0.98822459,-0.56
-0.98820459,-0.564
-0.98818459,-0.563
-0.98816459,-0.565
-0.98814459,-0.564
-0.98812459,-0.566
-0.98810459,-0.571
-0.98808459,-0.565
-0.98806459,-0.562
-0.98804459,-0.567
-0.98802459,-0.568
-0.98800459,-0.565
-0.98798459,-0.564
-0.98796459,-0.567
-0.98794459,-0.566
-0.98792459,-0.569
-0.98790459,-0.567
-0.98788459,-0.566
-0.98786459,-0.564
-0.98784459,-0.57
-0.98782459,-0.565
-0.98780459,-0.567
-0.98778459,-0.569
-0.98776459,-0.564
-0.98774459,-0.564
-0.98772459,-0.569
-0.98770459,-0.564
-0.98768459,-0.566
-0.98766459,-0.566
-0.98764459,-0.568
-0.98762459,-0.577
-0.98760459,-0.573
-0.98758459,-0.569
-0.98756459,-0.568
-0.98754459,-0.573
-0.98752459,-0.574
-0.98750459,-0.57
-0.98748459,-0.571
-0.98746459,-0.574
-0.98744459,-0.569
-0.98742459,-0.577
-0.98740459,-0.58
-0.98738459,-0.574
-0.98736459,-0.573
-0.98734459,-0.575
-0.98732459,-0.579
-0.98730459,-0.576
-0.98728459,-0.577
-0.98726459,-0.572
-0.98724459,-0.58
-0.98722459,-0.587
-0.98720459,-0.584
-0.98718459,-0.589
-0.98716459,-0.581
-0.98714459,-0.584
-0.98712459,-0.582
-0.98710459,-0.582
-0.98708459,-0.583
-0.98706459,-0.582
-0.98704459,-0.583
-0.98702459,-0.581
-0.98700459,-0.583
-0.98698459,-0.586
-0.98696459,-0.589
-0.98694459,-0.599
-0.98692459,-0.589
-0.98690459,-0.596
-0.98688459,-0.596
-0.98686459,-0.6
-0.98684459,-0.603
-0.98682459,-0.603
-0.98680459,-0.599
-0.98678459,-0.614
-0.98676459,-0.605
-0.98674459,-0.609
-0.98672459,-0.608
-0.98670459,-0.61
-0.98668459,-0.606
-0.98666459,-0.612
-0.98664459,-0.612
-0.98662459,-0.61
-0.98660459,-0.613
-0.98658459,-0.608
-0.98656459,-0.612
-0.98654459,-0.612
-0.98652459,-0.61
-0.98650459,-0.616
-0.98648459,-0.611
-0.98646459,-0.612
-0.98644459,-0.611
-0.98642459,-0.609
-0.98640459,-0.606
-0.98638459,-0.616
-0.98636459,-0.605
-0.98634459,-0.606
-0.98632459,-0.604
-0.98630459,-0.606
-0.98628459,-0.612
-0.98626459,-0.612
-0.98624459,-0.612
-0.98622459,-0.613
-0.98620459,-0.607
-0.98618459,-0.613
-0.98616459,-0.614
-0.98614459,-0.61
-0.98612459,-0.608
-0.98610459,-0.618
-0.98608459,-0.615
-0.98606459,-0.618
-0.98604459,-0.618
-0.98602459,-0.622
-0.98600459,-0.617
-0.98598459,-0.612
-0.98596459,-0.611
-0.98594459,-0.61
-0.98592459,-0.608
-0.98590459,-0.616
-0.98588459,-0.619
-0.98586459,-0.612
-0.98584459,-0.615
-0.98582459,-0.612
-0.98580459,-0.612
-0.98578459,-0.61
-0.98576459,-0.622
-0.98574459,-0.615
-0.98572459,-0.61
-0.98570459,-0.625
-0.98568459,-0.622
-0.98566459,-0.619
-0.98564459,-0.616
-0.98562459,-0.606
-0.98560459,-0.61
-0.98558459,-0.622
-0.98556459,-0.621
-0.98554459,-0.617
-0.98552459,-0.625
-0.98550459,-0.622
-0.98548459,-0.624
-0.98546459,-0.618
-0.98544459,-0.627
-0.98542459,-0.619
-0.98540459,-0.622
-0.98538459,-0.62
-0.98536459,-0.609
-0.98534459,-0.611
-0.98532459,-0.616
-0.98530459,-0.608
-0.98528459,-0.609
-0.98526459,-0.609
-0.98524459,-0.609
-0.98522459,-0.604
-0.98520459,-0.606
-0.98518459,-0.607
-0.98516459,-0.604
-0.98514459,-0.606
-0.98512459,-0.601
-0.98510459,-0.6
-0.98508459,-0.599
-0.98506459,-0.607
-0.98504459,-0.597
-0.98502459,-0.606
-0.98500459,-0.595
-0.98498459,-0.599
-0.98496459,-0.605
-0.98494459,-0.6
-0.98492459,-0.602
-0.98490459,-0.601
-0.98488459,-0.603
-0.98486459,-0.602
-0.98484459,-0.605
-0.98482459,-0.605
-0.98480459,-0.604
-0.98478459,-0.611
-0.98476459,-0.611
-0.98474459,-0.615
-0.98472459,-0.613
-0.98470459,-0.618
-0.98468459,-0.614
-0.98466459,-0.616
-0.98464459,-0.618
-0.98462459,-0.621
-0.98460459,-0.623
-0.98458459,-0.624
-0.98456459,-0.629
-0.98454459,-0.624
-0.98452459,-0.633
-0.98450459,-0.63
-0.98448459,-0.626
-0.98446459,-0.626
-0.98444459,-0.623
-0.98442459,-0.629
-0.98440459,-0.629
-0.98438459,-0.628
-0.98436459,-0.635
-0.98434459,-0.63
-0.98432459,-0.627
-0.98430459,-0.624
-0.98428459,-0.63
-0.98426459,-0.632
-0.98424459,-0.631
-0.98422459,-0.631
-0.98420459,-0.636
-0.98418459,-0.631
-0.98416459,-0.641
-0.98414459,-0.633
-0.98412459,-0.642
-0.98410459,-0.638
-0.98408459,-0.636
-0.98406459,-0.644
-0.98404459,-0.636
-0.98402459,-0.646
-0.98400459,-0.647
-0.98398459,-0.646
-0.98396459,-0.654
-0.98394459,-0.653
-0.98392459,-0.646
-0.98390459,-0.649
-0.98388459,-0.658
-0.98386459,-0.654
-0.98384459,-0.66
-0.98382459,-0.662
-0.98380459,-0.656
-0.98378459,-0.669
-0.98376459,-0.668
-0.98374459,-0.666
-0.98372459,-0.663
-0.98370459,-0.665
-0.98368459,-0.67
-0.98366459,-0.672
-0.98364459,-0.673
-0.98362459,-0.671
-0.98360459,-0.677
-0.98358459,-0.669
-0.98356459,-0.68
-0.98354459,-0.674
-0.98352459,-0.674
-0.98350459,-0.677
-0.98348459,-0.677
-0.98346459,-0.684
-0.98344459,-0.683
-0.98342459,-0.683
-0.98340459,-0.68
-0.98338459,-0.695
-0.98336459,-0.696
-0.98334459,-0.697
-0.98332459,-0.696
-0.98330459,-0.703
-0.98328459,-0.697
-0.98326459,-0.7
-0.98324459,-0.704
-0.98322459,-0.7
-0.98320459,-0.703
-0.98318459,-0.702
-0.98316459,-0.702
-0.98314459,-0.704
-0.98312459,-0.703
-0.98310459,-0.705
-0.98308459,-0.702
-0.98306459,-0.705
-0.98304459,-0.706
-0.98302459,-0.703
-0.98300459,-0.703
-0.98298459,-0.702
-0.98296459,-0.7
-0.98294459,-0.706
-0.98292459,-0.699
-0.98290459,-0.71
-0.98288459,-0.71
-0.98286459,-0.703
-0.98284459,-0.699
-0.98282459,-0.702
-0.98280459,-0.706
-0.98278459,-0.707
-0.98276459,-0.701
-0.98274459,-0.712
-0.98272459,-0.71
-0.98270459,-0.713
-0.98268459,-0.718
-0.98266459,-0.707
-0.98264459,-0.712
-0.98262459,-0.717
-0.98260459,-0.718
-0.98258459,-0.716
-0.98256459,-0.719
-0.98254459,-0.722
-0.98252459,-0.72
-0.98250459,-0.731
-0.98248459,-0.725
-0.98246459,-0.727
-0.98244459,-0.725
-0.98242459,-0.724
-0.98240459,-0.723
-0.98238459,-0.73
-0.98236459,-0.727
-0.98234459,-0.736
-0.98232459,-0.72
-0.98230459,-0.728
-0.98228459,-0.732
-0.98226459,-0.727
-0.98224459,-0.728
-0.98222459,-0.729
-0.98220459,-0.736
-0.98218459,-0.734
-0.98216459,-0.735
-0.98214459,-0.733
-0.98212459,-0.73
-0.98210459,-0.734
-0.98208459,-0.732
-0.98206459,-0.731
-0.98204459,-0.736
-0.98202459,-0.733
-0.98200459,-0.73
-0.98198459,-0.728
-0.98196459,-0.732
-0.98194459,-0.727
-0.98192459,-0.721
-0.98190459,-0.724
-0.98188459,-0.723
-0.98186459,-0.729
-0.98184459,-0.725
-0.98182459,-0.719
-0.98180459,-0.723
-0.98178459,-0.717
-0.98176459,-0.717
-0.98174459,-0.719
-0.98172459,-0.716
-0.98170459,-0.711
-0.98168459,-0.713
-0.98166459,-0.711
-0.98164459,-0.712
-0.98162459,-0.71
-0.98160459,-0.713
-0.98158459,-0.708
-0.98156459,-0.708
-0.98154459,-0.708
-0.98152459,-0.706
-0.98150459,-0.704
-0.98148459,-0.707
-0.98146459,-0.705
-0.98144459,-0.702
-0.98142459,-0.707
-0.98140459,-0.698
-0.98138459,-0.698
-0.98136459,-0.697
-0.98134459,-0.693
-0.98132459,-0.693
-0.98130459,-0.692
-0.98128459,-0.693
-0.98126459,-0.693
-0.98124459,-0.692
-0.98122459,-0.688
-0.98120459,-0.695
-0.98118459,-0.693
-0.98116459,-0.697
-0.98114459,-0.69
-0.98112459,-0.697
-0.98110459,-0.698
-0.98108459,-0.696
-0.98106459,-0.688
-0.98104459,-0.695
-0.98102459,-0.697
-0.98100459,-0.698
-0.98098459,-0.699
-0.98096459,-0.698
-0.98094459,-0.7
-0.98092459,-0.706
-0.98090459,-0.703
-0.98088459,-0.702
-0.98086459,-0.704
-0.98084459,-0.697
-0.98082459,-0.7
-0.98080459,-0.7
-0.98078459,-0.695
-0.98076459,-0.701
-0.98074459,-0.7
-0.98072459,-0.698
-0.98070459,-0.693
-0.98068459,-0.697
-0.98066459,-0.692
-0.98064459,-0.7
-0.98062459,-0.694
-0.98060459,-0.696
-0.98058459,-0.69
-0.98056459,-0.693
-0.98054459,-0.686
-0.98052459,-0.696
-0.98050459,-0.69
-0.98048459,-0.693
-0.98046459,-0.695
-0.98044459,-0.697
-0.98042459,-0.698
-0.98040459,-0.699
-0.98038459,-0.691
-0.98036459,-0.698
-0.98034459,-0.699
-0.98032459,-0.701
-0.98030459,-0.708
-0.98028459,-0.705
-0.98026459,-0.7
-0.98024459,-0.707
-0.98022459,-0.709
-0.98020459,-0.711
-0.98018459,-0.711
-0.98016459,-0.707
-0.98014459,-0.705
-0.98012459,-0.709
-0.98010459,-0.715
-0.98008459,-0.712
-0.98006459,-0.712
-0.98004459,-0.714
-0.98002459,-0.719
-0.98000459,-0.722
-0.97998459,-0.721
-0.97996459,-0.714
-0.97994459,-0.72
-0.97992459,-0.719
-0.97990459,-0.718
-0.97988459,-0.721
-0.97986459,-0.722
-0.97984459,-0.716
-0.97982459,-0.729
-0.97980459,-0.729
-0.97978459,-0.724
-0.97976459,-0.724
-0.97974459,-0.729
-0.97972459,-0.727
-0.97970459,-0.727
-0.97968459,-0.721
-0.97966459,-0.713
-0.97964459,-0.718
-0.97962459,-0.72
-0.97960459,-0.724
-0.97958459,-0.718
-0.97956459,-0.717
-0.97954459,-0.715
-0.97952459,-0.714
-0.97950459,-0.711
-0.97948459,-0.713
-0.97946459,-0.71
-0.97944459,-0.71
-0.97942459,-0.707
-0.97940459,-0.709
-0.97938459,-0.71
-0.97936459,-0.712
-0.97934459,-0.708
-0.97932459,-0.708
-0.97930459,-0.715
-0.97928459,-0.709
-0.97926459,-0.708
-0.97924459,-0.712
-0.97922459,-0.713
-0.97920459,-0.712
-0.97918459,-0.716
-0.97916459,-0.705
-0.97914459,-0.711
-0.97912459,-0.715
-0.97910459,-0.714
-0.97908459,-0.715
-0.97906459,-0.711
-0.97904459,-0.713
-0.97902459,-0.713
-0.97900459,-0.718
-0.97898459,-0.711
-0.97896459,-0.718
-0.97894459,-0.72
-0.97892459,-0.726
-0.97890459,-0.722
-0.97888459,-0.726
-0.97886459,-0.726
-0.97884459,-0.722
-0.97882459,-0.723
-0.97880459,-0.726
-0.97878459,-0.722
-0.97876459,-0.726
-0.97874459,-0.722
-0.97872459,-0.726
-0.97870459,-0.726
-0.97868459,-0.724
-0.97866459,-0.729
-0.97864459,-0.718
-0.97862459,-0.718
-0.97860459,-0.727
-0.97858459,-0.723
-0.97856459,-0.73
-0.97854459,-0.73
-0.97852459,-0.721
-0.97850459,-0.727
-0.97848459,-0.721
-0.97846459,-0.727
-0.97844459,-0.725
-0.97842459,-0.73
-0.97840459,-0.729
-0.97838459,-0.729
-0.97836459,-0.73
-0.97834459,-0.726
-0.97832459,-0.73
-0.97830459,-0.734
-0.97828459,-0.733
-0.97826459,-0.732
-0.97824459,-0.73
-0.97822459,-0.733
-0.97820459,-0.733
-0.97818459,-0.734
-0.97816459,-0.731
-0.97814459,-0.74
-0.97812459,-0.736
-0.97810459,-0.738
-0.97808459,-0.735
-0.97806459,-0.741
-0.97804459,-0.742
-0.97802459,-0.744
-0.97800459,-0.743
-0.97798459,-0.744
-0.97796459,-0.743
-0.97794459,-0.735
-0.97792459,-0.743
-0.97790459,-0.742
-0.97788459,-0.743
-0.97786459,-0.744
-0.97784459,-0.749
-0.97782459,-0.739
-0.97780459,-0.747
-0.97778459,-0.748
-0.97776459,-0.749
-0.97774459,-0.751
-0.97772459,-0.738
-0.97770459,-0.743
-0.97768459,-0.741
-0.97766459,-0.745
-0.97764459,-0.742
-0.97762459,-0.742
-0.97760459,-0.745
-0.97758459,-0.749
-0.97756459,-0.743
-0.97754459,-0.746
-0.97752459,-0.741
-0.97750459,-0.748
-0.97748459,-0.747
-0.97746459,-0.745
-0.97744459,-0.744
-0.97742459,-0.753
-0.97740459,-0.748
-0.97738459,-0.755
-0.97736459,-0.756
-0.97734459,-0.757
-0.97732459,-0.755
-0.97730459,-0.754
-0.97728459,-0.753
-0.97726459,-0.753
-0.97724459,-0.756
-0.97722459,-0.758
-0.97720459,-0.756
-0.97718459,-0.758
-0.97716459,-0.763
-0.97714459,-0.758
-0.97712459,-0.757
